reactie	O
op	O
uw	O
brief	O
u	O
meer	O
duidelijkheid	O
geeft	O
over	O
de	O
punten	O
die	O
u	O
aan	O
de	O
orde	O
gesteld	O
heeft	O
.	O
Piet	B-PER
Adema	E-PER
Minister	O
van	O
Landbouw	O
,	O
Natuur	O
en	O
Voedselkwaliteit	O
Afschrift	O
:	O
Tweede	O
Kamer	O
der	O
Staten-Generaal	O
2	O
Staatscourant	O
2021	O
nr.	O
36045	O
21	O
juli	O
2021	O
