het	O
advies	O
kunt	O
u	O
direct	O
gebruiken	O
om	O
een	O
aanzet	O
te	O
maken	O
voor	O
de	O
waterparagraaf	O
in	O
de	O
ruimtelijke	O
onderbouwing	O
.	O
De	O
watertoets	O
is	O
een	O
procesinstrument	O
dat	O
is	O
verankerd	O
in	O
de	O
Wet	O
Ruimtelijke	O
Ordening	O
(	O
WRO	O
)	O
,	O
het	O
Besluit	O
Ruimtelijke	O
Ordening	O
(	O
BRO	O
)	O
en	O
het	O
Nationaal	O
Bestuursakkoord	O
Water	O
(	O
NBW	O
)	O
201	O
1	O
.	O
De	O
bedoeling	O
van	O
het	O
instrument	O
is	O
om	O
wateraspecten	O
van	O
meet	O
af	O
aan	O
mee	O
te	O
nemen	O
bij	O
ruimtelijke	O
plannen	O
en	O
besluiten	O
.	O
Het	O
gaat	O
hierbij	O
om	O
zes	O
thema's	O
:	O
waterkwantiteit	O
,	O
waterkwaliteit	O
,	O
waterkeringen	O
,	O
wegen	O
,	O
afvalwaterketen	O
en	O
beheer	O
&	O
onderhoud	O
van	O
nieuw	O
en	O
bestaand	O
oppervlaktewater	O
.	O
Beleid	O
Hoogheemraadschap	O
Hollands	O
Noorderkwartier	O
Hoogheemraadschap	O
Hollands	O
Noorderkwartier	O
heeft	O
samen	O
met	O
haar	O
partners	O
haar	O
waterbeleid	O
op	O
lange	O
termijn	O
(	O
Deltavisie	O
)	O
en	O
op	O
middellange	O
termijn	O
(	O
Waterprogramma	O
2016-2021	O
)	O
opgesteld	O
.	O
In	O
het	O
Waterprogramma	O
2016-2021	O
(	O
voorheen	O
waterbeheersplan	O
)	O
zijn	O
de	O
programma's	O
en	O
beheerstaken	O
van	O
het	O
hoogheemraadschap	O
opgenomen	O
met	O
de	O
programmering	O
en	O
uitvoering	O
van	O
het	O
waterbeheer	O
.	O
Het	O
programma	O
is	O
nodig	O
om	O
het	O
beheersgebied	O
klimaatbestendig	O
te	O
maken	O
,	O
toegespitst	O
op	O
de	O
thema	O
s	O
waterveiligheid	O
,	O
wateroverlast	O
,	O
watertekort	O
,	O
schoon	O
en	O
gezond	O
water	O
en	O
crisisbeheersing	O
.	O
Door	O
het	O
veranderende	O
klimaat	O
wordt	O
het	O
waterbeheer	O
steeds	O
complexer	O
.	O
Alleen	O
door	O
slim	O
samen	O
te	O
werken	O
is	O
integraal	O
en	O
doelmatig	O
waterbeheer	O
mogelijk	O
.	O
Bij	O
de	O
ontwikkeling	O
van	O
het	O
Waterprogramma	O
is	O
hieraan	O
invulling	O
gegeven	O
door	O
middel	O
van	O
een	O
partnerproces	O
en	O
de	O
ontwikkeling	O
van	O
gezamenlijke	O
bouwstenen	O
.	O
Daarnaast	O
beschikt	O
het	O
Hoogheemraadschap	O
over	O
een	O
verordening	O
:	O
de	O
Keur	O
2016	O
.	O
Hierin	O
staan	O
de	O
geboden	O
en	O
verboden	O
die	O
betrekking	O
hebben	O
op	O
watergangen	O
en	O
waterkeringen	O
.	O
Voor	O
het	O
uitvoeren	O
van	O
werkzaamheden	O
kan	O
een	O
vergunning	O
nodig	O
zijn	O
.	O
De	O
werkzaamheden	O
in	O
of	O
nabij	O
de	O
watergangen	O
en	O
waterkeringen	O
worden	O
getoetst	O
aan	O
de	O
beleidsregels	O
die	O
u	O
op	O
onze	O
website	O
kunt	O
vinden	O
(	O
https://www.hhnk.nl/portaal/keur_41208/).	O
Verharding	O
en	O
compenserende	O
maatregelen	O
Uit	O
uw	O
gegevens	O
blijkt	O
dat	O
er	O
geen	O
/	O
slechts	O
in	O
zeer	O
beperkte	O
mate	O
sprake	O
is	O
van	O
een	O
toename	O
van	O
de	O
verharding	O
.	O
Omdat	O
dit	O
een	O
dermate	O
klein	O
gevolg	O
heeft	O
voor	O
de	O
waterhuishoudkundige	O
situatie	O
hoeven	O
er	O
geen	O
compenserende	O
maatregelen	O
uitgevoerd	O
te	O
worden	O
.	O
Waterkwaliteit	O
en	O
riolering	O
In	O
het	O
plan	O
wordt	O
een	O
gescheiden	O
riolering	O
aangelegd	O
,	O
waarbij	O
het	O
hemelwater	O
wordt	O
afgekoppeld	O
van	O
de	O
riolering	O
.	O
Dit	O
komt	O
overeen	O
met	O
de	O
basisdoelstelling	O
van	O
het	O
hoogheemraadschap	O
om	O
het	O
hemelwater	O
van	O
nieuwe	O
oppervlakken	O
zoveel	O
mogelijk	O
te	O
scheiden	O
van	O
het	O
afvalwater	O
.	O
Voorwaarde	O
is	O
wel	O
dat	O
het	O
hemelwater	O
als	O
schoon	O
kan	O
worden	O
beschouwd	O
.	O
Bij	O
voorkeur	O
wordt	O
afstromend	O
hemelwater	O
van	O
verharde	O
oppervlakken	O
eerst	O
voorgezuiverd	O
door	O
een	O
berm	O
,	O
wadi	O
of	O
bodempassage	O
.	O
U	O
heeft	O
aangegeven	O
dat	O
er	O
binnen	O
het	O
plan	O
geen	O
sprake	O
is	O
van	O
activiteiten	O
die	O
als	O
gevolg	O
kunnen	O
hebben	O
dat	O
vervuild	O
hemelwater	O
naar	O
het	O
oppervlaktewater	O
afstroomt	O
.	O
Het	O
hemelwater	O
kan	O
dus	O
als	O
schoon	O
worden	O
beschouwd	O
.	O
Het	O
is	O
daarom	O
niet	O
doelmatig	O
om	O
het	O
af	O
te	O
voeren	O
naar	O
de	O
rioolwaterzuiveringsinrichting	O
(	O
rwzi	O
)	O
.	O
Dit	O
betekent	O
dat	O
we	O
voor	O
de	O
nieuwe	O
ontwikkeling	O
adviseren	O
om	O
een	O
gescheiden	O
stelsel	O
aan	O
te	O
leggen	O
.	O
Wij	O
adviseren	O
om	O
met	O
het	O
oog	O
op	O
de	O
waterkwaliteit	O
het	O
gebruik	O
van	O
uitloogbare	O
materialen	O
zoals	O
koper	O
,	O
lood	O
en	O
zink	O
zoveel	O
mogelijk	O
te	O
voorkomen	O
.	O
Tot	O
Slot	O
De	O
initiatiefnemer	O
van	O
het	O
plan	O
is	O
zelf	O
verantwoordelijk	O
voor	O
de	O
regeling	O
,	O
financiering	O
en	O
de	O
realisatie	O
van	O
alle	O
maatregelen	O
die	O
voortvloeien	O
uit	O
het	O
plan	O
.	O
Mocht	O
de	O
inhoud	O
van	O
het	O
plan	O
wijzigen	O
,	O
dan	O
verzoeken	O
wij	O
u	O
vriendelijk	O
ons	O
een	O
geactualiseerde	O
versie	O
toe	O
te	O
sturen	O
.	O
Ook	O
ontvangen	O
wij	O
graag	O
een	O
exemplaar	O
van	O
het	O
definitieve	O
en	O
goedgekeurde	O
plan	O
.	O
Wij	O
vertrouwen	O
erop	O
u	O
hiermee	O
voldoende	O
te	O
hebben	O
geïnformeerd	O
.	O
Mochten	O
er	O
desondanks	O
vragen	O
zijn	O
,	O
dan	O
kunt	O
u	O
contact	O
opnemen	O
via	O
72	O
-	O
582	O
8282	O
en	O
vragen	O
naar	O
de	O
contactpersoon	O
voor	O
uw	O
gemeente	O
.	O
De	O
WaterToets	O
2017	O
