van	O
Burgemeester	O
en	O
Wethouders	O
van	O
de	O
gemeente	O
Amsterdam	O
t.a.v.	O
de	O
wethouder	O
jeugd	O
Mevrouw	O
S.	B-PER
Kukenheim	E-PER
Postbus	O
202	O
1000	O
AE	O
AMSTERDAM	O
Pagina	O
1	O
van	O
4	O
Bezoekadres	O
:	O
Stadsplateau	O
1	O
3521	O
AZ	O
Utrecht	O
T	O
88	O
370	O
2	O
30	O
Inlichtingen	O
via	O
post@commissiemeldingenjeugd.nl	O
Contactpersoon	O
mw.	O
drs.	O
N.	B-PER
Hippe	E-PER
Ons	O
kenmerk	O
IJZ/171212468-MIJ/100519	O
Inspectie	O
Gezondheidszorg	O
en	O
Jeugd	O
Inspectie	O
Veiligheid	O
en	O
Justitie	O
Commissie	O
Meldingen	O
Jeugd	O
Geachte	O
mevrouw	O
Kukenheim	S-PER
en	O
heer	O
Van	B-PER
Haeften	E-PER
,	O
De	O
brief	O
is	O
zowel	O
aan	O
u	O
als	O
aan	O
de	O
heer	O
Van	B-PER
Haeften	E-PER
,	O
wethouder	O
jeugd	O
van	O
de	O
gemeente	O
Haarlemmerliede	O
en	O
Spaarnwoude	O
gericht	O
.	O
Dit	O
is	O
gedaan	O
omdat	O
de	O
brief	O
zowel	O
aan	O
uw	O
gemeente	O
als	O
aan	O
de	O
gemeente	O
Haarlemmerliede	O
en	O
Spaarnwoude	O
zal	O
worden	O
verzonden	O
.	O
In	O
januari	O
2017	O
ontvingen	O
de	O
Inspectie	O
Jeugdzorg	O
,	O
Inspectie	O
voor	O
de	O
Gezondheidszorg1	O
en	O
Inspectie	O
Veiligheid	O
en	O
Justitie	O
(	O
hierna	O
:	O
de	O
inspecties	O
)	O
een	O
melding	O
.	O
De	O
melding	O
betrof	O
ernstig	O
geweld	O
richting	O
een	O
kind	O
door	O
toedoen	O
van	O
een	O
ouder	O
,	O
met	O
als	O
uiteindelijk	O
gevolg	O
het	O
overlijden	O
van	O
het	O
kind	O
.	O
Bij	O
het	O
gezin	O
waren	O
verschillende	O
organisaties	O
·	O
die	O
(	O
jeugd	O
)	O
hulpverlening	O
boden	O
betrokken	O
.	O
Het	O
betroffen	O
organisaties	O
die	O
werkzaam	O
waren	O
binnen	O
de	O
gemeente	O
Amsterdam	O
,	O
dan	O
wel	O
binnen	O
de	O
gemeente	O
Haarlemmerliede	O
en	O
Spaarnwoude	O
.	O
Alle	O
organisaties	O
vielen	O
onder	O
het	O
toezicht	O
van	O
de	O
inspecties	O
,	O
met	O
uitzondering	O
van	O
de	O
BlijfGroep	O
uit	O
Amsterdam	O
.	O
Deze	O
viel	O
,	O
gezien	O
de	O
bekostiging	O
ervan	O
vanuit	O
de	O
WMO	O
,	O
onder	O
het	O
toezicht	O
van	O
de	O
WMO-toezichthouder	O
van	O
de	O
gemeente	O
Amsterdam	O
.	O
Laatstgenoemde	O
is	O
daarom	O
destijds	O
bij	O
het	O
onderzoek	O
van	O
de	O
inspecties	O
betrokken	O
.	O
Het	O
onderzoek	O
naar	O
de	O
melding	O
De	O
inspecties	O
en	O
de	O
WMO	O
toezichthouder	O
hebben	O
elke	O
betrokken	O
organisatie	O
afzonderlijk	O
verzocht	O
hen	O
een	O
reconstructie	O
toe	O
te	O
sturen	O
van	O
de	O
geboden	O
hulp	O
aan	O
het	O
gezin	O
en	O
de	O
wijze	O
waarop	O
in	O
deze	O
casus	O
was	O
samengewerkt	O
met	O
andere	O
organisaties	O
.	O
De	O
toezichthouders	O
stelden	O
op	O
basis	O
van	O
deze	O
reconstructies	O
vast	O
dat	O
het	O
handelen	O
van	O
de	O
betrokken	O
organisaties	O
op	O
een	O
aantal	O
punten	O
tekortgeschoten	O
was	O
,	O
waaronder	O
de	O
kwaliteit	O
van	O
de	O
(	O
keten	O
)	O
samenwerking	O
.	O
Een	O
deel	O
van	O
de	O
bevindingen	O
van	O
de	O
toezichthouders	O
kwam	O
daarbij	O
overeen	O
met	O
een	O
eerder	O
uitgevoerd	O
onderzoek	O
van	O
Toezicht	O
Sociaal	O
Domein	O
in	O
de	O
gemeente	O
Amsterdam	O
.	O
1	O
Met	O
ingang	O
van	O
1	O
oktober	O
2017	O
de	O
Inspectie	O
Gezondheidszorg	O
en	O
Jeugd	O
in	O
oprichting	O
Commissie	O
Meldingen	O
Jeugd	O
Ons	O
kenmerk	O
IJZ/171212468-MIJ/100519	O
Pagina	O
2	O
van	O
4	O
Bijeenkomst	O
gericht	O
op	O
leren	O
en	O
verbeteren	O
De	O
inspecties	O
besloten	O
,	O
in	O
overleg	O
met	O
de	O
gemeente	O
Amsterdam	O
en	O
de	O
gemeente	O
Haarlemmerliede	O
en	O
Spaarnwoude	O
en	O
in	O
afstemming	O
met	O
Toezicht	O
Sociaal	O
Domein	O
,	O
om	O
twee	O
bijeenkomsten	O
te	O
organiseren	O
,	O
gericht	O
op	O
leren	O
van	O
wat	O
er	O
niet	O
goed	O
verlopen	O
is	O
en	O
het	O
verbeteren	O
van	O
de	O
kwaliteit	O
van	O
de	O
samenwerking	O
.	O
De	O
gemeente	O
Amsterdam	O
heeft	O
voor	O
deze	O
bijeenkomsten	O
de	O
faciliteiten	O
ter	O
beschikking	O
gesteld	O
.	O
De	O
bijeenkomsten	O
,	O
waaronder	O
die	O
voor	O
de	O
bestuurders	O
van	O
de	O
betrokken	O
organisaties	O
en	O
vertegenwoordigers	O
vanuit	O
de	O
beide	O
gemeenten	O
,	O
vonden	O
plaats	O
op	O
19	O
juni	O
2017	O
.	O
De	O
inspecties	O
hebben	O
tijdens	O
deze	O
bijeenkomsten	O
hun	O
bevindingen	O
gepresenteerd	O
,	O
geclusterd	O
aan	O
de	O
hand	O
van	O
vijf	O
thema’s	O
.	O
Zij	O
hebben	O
aansluitend	O
de	O
bestuurders	O
van	O
de	O
organisaties	O
en	O
gemeenten	O
gevraagd	O
om	O
op	O
basis	O
van	O
de	O
vijf	O
genoemde	O
thema’s	O
een	O
verbeterplan	O
op	O
te	O
stellen	O
.	O
Evaluatie	O
van	O
de	O
bijeenkomst	O
Ten	O
behoeve	O
van	O
het	O
verbeteren	O
van	O
het	O
eigen	O
leerproces	O
hebben	O
de	O
inspecties	O
en	O
de	O
gemeente	O
Amsterdam	O
het	O
verloop	O
en	O
de	O
resultaten	O
van	O
de	O
bijeenkomst	O
met	O
elkaar	O
geëvalueerd	O
.	O
De	O
evaluatie	O
heeft	O
geleid	O
tot	O
nieuwe	O
inzichten	O
over	O
het	O
te	O
voeren	O
werkproces	O
,	O
in	O
geval	O
er	O
sprake	O
is	O
van	O
een	O
calamiteit	O
waarbij	O
zowel	O
de	O
gemeente	O
als	O
de	O
inspecties	O
samen	O
willen	O
optrekken	O
.	O
Zo	O
hebben	O
de	O
inspecties	O
en	O
de	O
gemeente	O
met	O
elkaar	O
verkennend	O
gesproken	O
over	O
:	O
1	O
.	O
de	O
mogelijkheden	O
die	O
er	O
zijn	O
om	O
zowel	O
het	O
leren	O
van	O
professionals	O
als	O
het	O
bestuurlijk	O
proces	O
,	O
gericht	O
op	O
het	O
komen	O
tot	O
verbetermaatregelen	O
,	O
optimaal	O
tot	O
kracht	O
te	O
laten	O
komen	O
2	O
.	O
de	O
rollen	O
die	O
de	O
inspecties	O
en	O
de	O
gemeente	O
,	O
ieder	O
vanuit	O
hun	O
eigen	O
verantwoordelijkheid	O
,	O
tijdens	O
dit	O
proces	O
gezamenlijk	O
kunnen	O
vervullen	O
.	O
Verbeterplan	O
Op	O
29	O
september	O
2017	O
hebben	O
de	O
inspecties	O
van	O
u	O
het	O
‘	O
Verbeterplan	O
uitwerking	O
verbeterpunten	O
kindveiligheid	O
bij	O
regio-overstijgende	O
casuïstiek	O
HGKM	O
ontvangen	O
’	O
.	O
In	O
deze	O
brief	O
geef	O
ik	O
u	O
het	O
oordeel	O
van	O
de	O
inspecties	O
over	O
dit	O
verbeterplan	O
.	O
Vijf	O
thema’s	O
De	O
inspecties	O
stellen	O
vast	O
dat	O
het	O
verbeterplan	O
,	O
zoals	O
door	O
hen	O
verzocht	O
,	O
door	O
de	O
beide	O
betrokken	O
gemeenten	O
gezamenlijk	O
is	O
opgesteld	O
,	O
in	O
afstemming	O
en	O
overleg	O
met	O
de	O
bij	O
de	O
casus	O
betrokken	O
organisaties	O
.	O
Zij	O
zien	O
terug	O
dat	O
zowel	O
de	O
vijf	O
thema’s	O
,	O
als	O
de	O
aandachtspunten	O
voor	O
de	O
organisaties	O
afzonderlijk	O
,	O
besproken	O
en	O
belegd	O
zijn	O
bij	O
de	O
daarvoor	O
verantwoordelijke	O
organisatie	O
(	O
s	O
)	O
en	O
gemeente	O
.	O
De	O
inspecties	O
vinden	O
het	O
positief	O
te	O
lezen	O
dat	O
de	O
BlijfGroep	O
een	O
prominentere	O
rol	O
heeft	O
gekregen	O
in	O
het	O
netwerk	O
van	O
lokale	O
teams	O
en	O
zorginstellingen	O
.	O
Met	O
de	O
gemeente	O
Amsterdam	O
is	O
afgesproken	O
dat	O
zij	O
bij	O
de	O
WMO-toezichthouder	O
over	O
drie	O
maanden	O
de	O
voortgang	O
hiervan	O
zullen	O
rapporteren	O
.	O
Tevens	O
zal	O
de	O
WMO-toezichthpuder	O
in	O
deze	O
periode	O
met	O
de	O
BlijfGroep	O
in	O
gesprek	O
gaan	O
om	O
bij	O
hen	O
te	O
informeren	O
hoe	O
zij	O
ervaren	O
dat	O
het	O
gaat	O
.	O
De	O
inspecties	O
waarderen	O
tevens	O
de	O
voortvarendheid	O
die	O
uit	O
het	O
plan	O
blijkt	O
ten	O
behoeve	O
van	O
de	O
uitvoering	O
van	O
de	O
verbeterpunten	O
.	O
Hoewel	O
zij	O
zich	O
ook	O
afvragen	O
of	O
sommige	O
onderdelen	O
binnen	O
de	O
gestelde	O
termijn	O
wel	O
haalbaar	O
zijn	O
en	O
daarmee	O
niet	O
te	O
ambitieus	O
geformuleerd	O
zijn	O
.	O
Commissie	O
Meldingen	O
Jeugd	O
Ons	O
kenmerk	O
IJZ/171212468-MIJ/100519	O
Pagina	O
3	O
van	O
4	O
Uit	O
het	O
verbeterplan	O
blijkt	O
verder	O
dat	O
de	O
gemeenten	O
,	O
vanuit	O
hun	O
regierol	O
in	O
het	O
sociaal	O
domein	O
,	O
toe	O
zullen	O
zien	O
op	O
het	O
verloop	O
van	O
de	O
uitvoering	O
van	O
het	O
verbeterplan	O
door	O
actief	O
alle	O
betrokken	O
partijen	O
te	O
spreken	O
en	O
activeren	O
om	O
de	O
verbeterpunten	O
aan	O
te	O
pakken	O
.	O
De	O
WMO	O
toezichthouder	O
en	O
de	O
inspecties	O
veronderstellen	O
dat	O
,	O
waar	O
relevant	O
,	O
dit	O
in	O
afstemming	O
met	O
hen	O
gebeurt	O
.	O
Vraag	O
één	O
tot	O
en	O
met	O
drie	O
De	O
inspecties	O
hebben	O
u	O
in	O
het	O
licht	O
van	O
de	O
vijf	O
thema’s	O
tevens	O
vijf	O
vragen	O
gesteld	O
ten	O
behoeve	O
van	O
de	O
invulling	O
van	O
het	O
verbeterplan	O
.	O
De	O
eerste	O
drie	O
vragen	O
hadden	O
betrekking	O
op	O
zowel	O
de	O
gemeente	O
Amsterdam	O
als	O
de	O
gemeente	O
Haarlemmerliede	O
en	O
Spaarnwoude	O
.	O
Deze	O
vragen	O
zijn	O
naar	O
de	O
mening	O
van	O
de	O
inspecties	O
voldoende	O
beantwoord	O
.	O
Vraag	O
vier	O
De	O
vierde	O
vraag	O
van	O
de	O
inspecties	O
betrof	O
specifiek	O
de	O
gemeente	O
Amsterdam	O
.	O
Het	O
ging	O
hier	O
om	O
de	O
vraag	O
of	O
naar	O
de	O
mening	O
van	O
de	O
gemeente	O
aanpassing/aanscherping	O
van	O
de	O
eerder	O
geformuleerde	O
verbeteracties	O
voortkomend	O
uit	O
het	O
Toezicht	O
Sociaal	O
Domein	O
nodig	O
was	O
en	O
zo	O
ja	O
,	O
op	O
welke	O
wijze	O
.	O
De	O
inspecties	O
vinden	O
dat	O
deze	O
vraag	O
door	O
de	O
gemeente	O
Amsterdam	O
in	O
het	O
verbeterplan	O
voldoende	O
is	O
beantwoord	O
.	O
De	O
inspecties	O
zijn	O
,	O
net	O
als	O
u	O
,	O
van	O
mening	O
dat	O
het	O
verbeterplan	O
voorziet	O
in	O
aanvullende	O
en	O
aangescherpte	O
acties	O
ten	O
opzichte	O
van	O
de	O
al	O
eerder	O
uitgezette	O
acties	O
als	O
gevolg	O
van	O
het	O
onderzoek	O
van	O
Toezicht	O
Sociaal	O
Domein	O
.	O
Wel	O
willen	O
de	O
inspecties	O
u	O
in	O
dit	O
kader	O
,	O
net	O
zoals	O
Toezicht	O
Sociaal	O
Domein	O
dat	O
in	O
het	O
verleden	O
ook	O
gedaan	O
heeft	O
,	O
wijzen	O
op	O
de	O
naar	O
hun	O
idee	O
toegevoegde	O
waarde	O
van	O
het	O
uitbreiden	O
van	O
de	O
Vijfhoek	O
met	O
alle	O
gecertificeerde	O
instellingen	O
die	O
actief	O
zijn	O
in	O
de	O
gemeente	O
Amsterdam	O
.	O
Vraag	O
vijf	O
Het	O
antwoord	O
van	O
de	O
gemeente	O
Haarlemmerliede	O
op	O
de	O
vijfde	O
vraag	O
van	O
de	O
inspecties	O
is	O
naar	O
de	O
mening	O
van	O
de	O
inspecties	O
nog	O
onvoldoende	O
concreet	O
beschreven	O
.	O
Het	O
betreft	O
hier	O
de	O
vraag	O
welke	O
acties	O
uit	O
de	O
verbeteraanpak	O
,	O
voortkomend	O
uit	O
het	O
onderzoek	O
van	O
het	O
Toezicht	O
Sociaal	O
Domein	O
,	O
voor	O
de	O
gemeente	O
relevant	O
en	O
toepasbaar	O
zijn	O
.	O
De	O
inspecties	O
hebben	O
over	O
het	O
antwoord	O
van	O
de	O
gemeente	O
op	O
deze	O
vraag	O
overleg	O
gevoerd	O
met	O
de	O
gemeente	O
Haarlemmerliede	O
en	O
Spaarnwoude	O
.	O
Uit	O
deze	O
gesprekken	O
kwam	O
naar	O
voren	O
dat	O
de	O
gemeente	O
,	O
met	O
het	O
oog	O
op	O
de	O
aanstaande	O
fusie	O
met	O
de	O
gemeente	O
Haarlemmermeer	O
,	O
er	O
voor	O
gekozen	O
heeft	O
zich	O
te	O
beperken	O
tot	O
het	O
noemen	O
van	O
die	O
onderwerpen	O
die	O
zij	O
met	O
haar	O
fusiepartner	O
beoogt	O
verder	O
concreet	O
uit	O
te	O
werken	O
.	O
De	O
gemeente	O
Haarlemmermeer	O
heeft	O
aangegeven	O
dat	O
zij	O
zich	O
bij	O
deze	O
ontwikkelpunten	O
aan	O
wil	O
sluiten	O
.	O
Met	O
de	O
gemeente	O
Haarlemmerliede	O
hebben	O
de	O
inspecties	O
daarom	O
afgesproken	O
dat	O
zij	O
in	O
het	O
eerste	O
kwartaal	O
van	O
2018	O
geïnformeerd	O
worden	O
over	O
de	O
voortgang	O
van	O
deze	O
verbeterpunten	O
en	O
de	O
verdere	O
(	O
SMART	O
)	O
uitwerking	O
ervan	O
.	O
Gezien	O
het	O
bovenstaande	O
laat	O
ik	O
u	O
weten	O
dat	O
de	O
inspecties	O
de	O
melding	O
afsluiten	O
,	O
waarbij	O
zij	O
hun	O
waardering	O
willen	O
uitspreken	O
voor	O
de	O
wijze	O
waarop	O
de	O
verbeterpunten	O
door	O
de	O
twee	O
gemeenten	O
zijn	O
opgepakt	O
,	O
met	O
oog	O
voor	O
de	O
belangen	O
van	O
jeugdigen	O
en	O
kwetsbare	O
gezinnen	O
.	O
Commissie	O
Meldingen	O
Jeugd	O
Ons	O
kenmerk	O
IJZ/171212468-MIJ/100519	O
Pagina	O
4	O
van	O
4	O
Ik	O
ga	O
ervan	O
uit	O
dat	O
ik	O
u	O
met	O
deze	O
brief	O
voldoende	O
heb	O
geïnformeerd	O
.	O
Hebt	O
u	O
nog	O
vragen	O
,	O
dan	O
kunt	O
u	O
hiervoor	O
terecht	O
bij	O
de	O
in	O
deze	O
brief	O
vermelde	O
contactpersoon	O
van	O
de	O
inspecties	O
.	O
Hoogachtend	O
,	O
namens	O
de	O
drie	O
inspecties	O
,	O
mw.	O
mr.	O
M.A.H.	B-PER
Boelema	E-PER
,	O
coördinerend	O
inspecteur	O
,	O
voorzitter	O
Commissie	O
Meldingen	O
Jeugd	O
Inspectie	O
Jeugdzorg	O
mevrouw	O
drs.	O
N.	B-PER
Hippe	E-PER
Postbus	O
483	O
3500	O
AL	O
Utrecht	O
1.	O
van	O
Gijssel	E-PER
Geachte	O
mevrouw	O
Hippe	S-PER
,	O
H	O
111	O
r~t	O
8	O
'	O
'	O
51	O
165	O
µ	O
J	O
H	O
lv..,i	O
fl	O
2	O
407	O
90	O
O	O
rai	O
?	O
L	O
,	O
407	O
90	O
90	O
o~lLU	O
\	O
8.3	O
1160	O
/18	O
z	O
,	O
,	O
anN,	O
bJ	O
f	O
m.1111	O
:	O
oo~t	O
·	O
naariemmer11eoe.n	O
,	O
1N	O
'	O
\	O
,T	O
I	O
addendum	O
brief	O
Op	O
27	O
september	O
2017	O
stuurden	O
de	O
colleges	O
van	O
Amsterdam	O
en	O
Haarlemmerliede	O
en	O
Spaarnwoude	O
u	O
een	O
brief	O
met	O
een	O
nadere	O
uitwerking	O
van	O
verbeterpunten	O
ten	O
aanzien	O
van	O
kindveiligheid	O
bij	O
regio-overstijgende	O
casuïstiek	O
op	O
het	O
gebied	O
van	O
huiselijk	O
geweld	O
en	O
kindermishandeling	O
.	O
In	O
het	O
Verbeterplan	O
kindveilîgheid	O
bij	O
regio-overstijgende	O
casuîstiek	O
zijn	O
mogelijkheden	O
genoemd	O
die	O
de	O
gemeenten	O
zien	O
om	O
er	O
voor	O
te	O
zorgen	O
dat	O
regionale	O
verschillen	O
geen	O
risico	O
vormen	O
voor	O
de	O
kwaliteit	O
van	O
de	O
geleverde	O
zorg	O
.	O
Eén	O
van	O
de	O
punten	O
die	O
door	O
beide	O
gemeenten	O
zijn	O
onderschreven	O
willen	O
wij	O
graag	O
nog	O
apart	O
onder	O
de	O
aandacht	O
brengen	O
.	O
Het	O
betreft	O
de	O
regievoering	O
vanuit	O
politie	O
en	O
Veilig	O
Thuis	O
en	O
de	O
