Analyses,,
en,,
duidingen,,
moeten,,
feitelijk,,
van,,
aard,,
zijn,,
en,,
gericht,,
zijn,,
op,,
relevante,,
ontwikkelingen,,
voor,,
de,,
nationale,,
veiligheid,,
.,,
Hierin,,
is,,
geen,,
ruimte,,
voor,,
persoonlijke,,
meningen,,
",",,
zeker,,
niet,,
over,,
politici,,
.,,
Vraag,,
5,,
en,,
6,,
Klopt,,
het,,
dat,,
uw,,B_PER_3
voorganger,,
aan,,
de,,
Kamer,,
heeft,,
gemeld,,
dat,,
politieke,,
partijen,,
alleen,,
worden,,
gemonitord,,
met,,
het,,
oog,,
op,,
hun,,
eigen,,
veiligheid,,
?,,
Klopt,,
het,,
dus,,
dat,,
de,,
Kamer,,
verkeerd,,
is,,
geïnformeerd,,
?,,
Kunt,,
u,,B_PER_3
dit,,
uitleggen,,
en,,
welke,,
conclusies,,
verbindt,,
u,,B_PER_3
hieraan,,
?,,
Antwoord,,
5,,
en,,
6,,
De,,
NCTV,,
heeft,,
geen,,
bevoegdheid,,
om,,
politieke,,
partijen,,
te,,
monitoren,,
.,,
De,,
NCTV,,
monitort,,
dan,,
ook,,
geen,,
politici,,
en/of,,
politieke,,
partijen,,
in,,
het,,
kader,,
van,,
zijn,,
analysetaak,,
.,,
Naar,,
personen,,
in,,
het,,
Rijksdomein,,
",",,
waaronder,,
politici,,
",",,
kan,,
alleen,,
gekeken,,
worden,,
in,,
het,,
kader,,
van,,
het,,
stelsel,,
Bewaken,,
en,,
Beveiligen,,
",",,
waarbij,,
er,,
specifiek,,
gekeken,,
wordt,,
naar,,
de,,
concrete,,
en,,
voorstelbare,,
dreiging,,
jegens,,
deze,,
politici,,
.,,
Deze,,
taak,,
van,,
de,,
NCTV,,
is,,
specifiek,,
verankert,,
in,,
de,,
Politiewet,,
en,,
wordt,,
uitgevoerd,,
door,,
een,,
specifiek,,
hiertoe,,
uitgeruste,,
afdeling,,
binnen,,
de,,
NCTV,,
.,,
Daarnaast,,
kijkt,,
de,,
analysetak,,
van,,
de,,
NCTV,,
",",,
los,,
van,,
de,,
afdeling,,
die,,
zich,,
bezighoudt,,
met,,
Bewaken,,
en,,
Beveiligen,,
",",,
naar,,
trends,,
en,,
fenomenen,,
op,,
het,,
gebied,,
van,,
de,,
nationale,,
veiligheid,,
.,,
In,,
het,,
discours,,
dat,,
van,,
invloed,,
is,,
op,,
die,,
nationale,,
veiligheid,,
",",,
kunnen,,
ook,,
politici,,
voorkomen,,
die,,
over,,
een,,
onderwerp,,
iets,,
zeggen,,
in,,
de,,
media,,
of,,
op,,
sociale,,
media,,
.,,
In,,
dat,,
kader,,
kan,,
een,,
politicus,,
dus,,
ook,,
voorkomen,,
in,,
de,,
trends,,
fenomenen,,
die,,
de,,
NCTV,,
bekijkt,,
",",,
maar,,
dat,,
is,,
iets,,
anders,,
dan,,
het,,
gericht,,
monitoren,,
van,,
politici,,
en,,
politieke,,
partijen,,
.,,
Dit,,
is,,
naar,,
mijn,,B_PER_3
oordeel,,
in,,
lijn,,
met,,
wat,,
mijn,,B_PER_3
ambtsvoorganger,,
eerder,,
met,,
de,,
Kamer,,
heeft,,
besproken,,
.,,
Vraag,,
7,,
en,,
8,,
Klopt,,
het,,
dat,,
het,,
Kamerlid,,B_PER_4
Kuzu,B-PER,I_PER_4
(,,
DENK,,
),,
door,,
de,,
NCTV,,
is,,
gekenschetst,,
als,,
de,,
«lange,,
arm,,
van,,
Turkije»,,
?,,
Waarom,,
doet,,
de,,
NCTV,,
dit,,
soort,,
discriminerende,,
en,,
aanmatigende,,
uitspraken,,
?,,
Wat,,
zegt,,
dit,,
over,,
de,,
insteek,,
en,,
benadering,,
van,,
de,,
NCTV,,
?,,
Antwoord,,
7,,
en,,
8,,
Zoals,,
aangegeven,,
in,,
antwoord,,
op,,
vragen,,
1,,
",",,
2,,
en,,
3,,
vind,,
ik,,B_PER_3
dat,,
analyses,,
feitelijk,,
van,,
aard,,
dienen,,
te,,
zijn,,
.,,
De,,
Weekberichten,,
zoals,,
u,,B_PER_5
die,,
heeft,,
gezien,,
keren,,
dan,,
ook,,
niet,,
meer,,
terug,,
.,,
In,,
het,,
wetsvoorstel,,
dat,,
momenteel,,
in,,
behandeling,,
is,,
",",,
is,,
namelijk,,
vastgelegd,,
dat,,
de,,
analysetaak,,
van,,
de,,
NCTV,,
is,,
beperkt,,
tot,,
het,,
signaleren,,
",",,
analyseren,,
en,,
duiden,,
van,,
trends,,
en,,
fenomenen,,
op,,
het,,
gebied,,
van,,
terrorismebestrijding,,
en,,
nationale,,
veiligheid,,
.,,
Daarbij,,
is,,
expliciet,,
bepaald,,
dat,,
het,,
doen,,
van,,
onderzoek,,
dat,,
gericht,,
is,,
op,,
personen,,
en,,
organisaties,,
daar,,
niet,,
bij,,
hoort,,
.,,
Tweede,,
Kamer,,
",",,
vergaderjaar,,
2021–2022,,
",",,
Aanhangsel,,
2,,
Vraag,,
9,,
Deelt,,
u,,B_PER_3
de,,
mening,,
dat,,
het,,
niet,,
de,,
taak,,
van,,
de,,
NCTV,,
is,,
een,,
politieke,,
politie,,
te,,
spelen,,
",",,
die,,
niet,,
thuishoort,,
in,,
een,,
democratische,,
rechtsstaat,,
?,,
Zo,,
nee,,
",",,
waarom,,
niet,,
?,,
Antwoord,,
9,,
Ik,,B_PER_3
ben,,
van,,
mening,,
dat,,
er,,
geen,,
ruimte,,
is,,
in,,
Nederland,,
voor,,
een,,
politieke,,
politie,,
.,,
Naar,,
mijn,,B_PER_3
oordeel,,
speelt,,
de,,
NCTV,,
die,,
rol,,
ook,,
niet,,
.,,
Zoals,,
op,,
verschil-,,
lende,,
momenten,,
aangegeven,,
zijn,,
er,,
in,,
het,,
verleden,,
Weekberichten,,
versche-,,
nen,,
van,,
de,,
NCTV,,
die,,
niet,,
zo,,
opgesteld,,
hadden,,
moeten,,
worden,,
.,,
Sinds,,
maart,,
2021,,
worden,,
die,,
ook,,
niet,,
meer,,
gemaakt,,
.,,
Deze,,
Weekberichten,,
keren,,
dan,,
ook,,
niet,,
meer,,
terug,,
.,,
Dit,,
is,,
ook,,
geborgd,,
onder,,
het,,
nieuwe,,
wetsvoorstel,,
.,,
Vraag,,
10,,
Welke,,
informatie,,
is,,
er,,
verzameld,,
?,,
Hoe,,
krijgen,,
de,,
betrokken,,
Kamerleden,,B_PER_6
inzicht,,
hierin,,
?,,
Antwoord,,
10,,
Zoals,,
blijkt,,
uit,,
de,,
Weekberichten,,
zijn,,
open,,
bronnen,,
geraadpleegd,,
die,,
toegankelijk,,
zijn,,
voor,,
een,,
ieder,,
",",,
waaronder,,
sociale,,
media,,
en,,
internetfora,,
",",,
over,,
trends,,
en,,
ontwikkelingen,,
op,,
het,,
gebied,,
van,,
terrorisme,,
",",,
extremisme,,
",",,
radicalisering,,
en,,
polarisatie,,
.,,
Daarbij,,
zijn,,
ook,,
uitingen,,
van,,
een,,
beperkt,,
aantal,,
politici,,
in,,
beeld,,
gekomen,,
.,,
Dat,,
was,,
in,,
verreweg,,
de,,
meeste,,
gevallen,,
omdat,,
personen,,
in,,
de,,
samenleving,,
heftig,,
reageerden,,
op,,
die,,
uitingen,,
",",,
die,,
soms,,
zo,,
ver,,
gingen,,
dat,,
deze,,
in,,
(,,
doods)bedreigingen,,
uitmondden,,
.,,
In,,
een,,
beperkt,,
aantal,,
gevallen,,
worden,,
die,,
uitingen,,
verbonden,,
aan,,
mogelijke,,
effecten,,
op,,
polarisatie,,
en,,
radicalisering,,
in,,
de,,
Nederlandse,,
samenleving,,
.,,
Er,,
is,,
geen,,
andersoortige,,
persoonsgebonden,,
informatie,,
over,,
politici,,
verzameld,,
.,,
Kamerleden,,B_PER_6
die,,
dat,,
wensen,,
kunnen,,
inzage,,
krijgen,,
in,,
de,,
open,,
bronnen,,
waarin,,
zij,,B_PER_6
voorkomen,,
",",,
die,,
door,,
de,,
NCTV,,
zijn,,
verzameld,,
.,,
Iedere,,
burger,,
kan,,
dit,,
ook,,
",",,
door,,
het,,
doen,,
van,,
een,,
AVG-verzoek,,
.,,
Vraag,,
11,,
Op,,
basis,,
van,,
welke,,
wetten,,
en,,
regels,,
is,,
deze,,
informatie,,
verzameld,,
?,,
Antwoord,,
11,,
De,,
heersende,,
opvatting,,
was,,
tot,,
enkele,,
jaren,,
geleden,,
dat,,
er,,
voldoende,,
juridische,,
basis,,
voor,,
internetmonitoring,,
was,,
.,,
Die,,
grondslag,,
was,,
het,,
organisatiebesluit,,
van,,
het,,
Ministerie,,
van,,
JenV,,
.,,
Het,,
Organisatiebesluit,,
",",,
waarin,,
de,,
publieke,,
taak,,
van,,
de,,
NCTV,,
is,,
vastgelegd,,
",",,
is,,
gebaseerd,,
op,,
artikel,,
3,,
",",,
tweede,,
lid,,
",",,
van,,
het,,
Coördinatiebesluit,,
organisatie,,
",",,
bedrijfsvoering,,
en,,
informatiesyste-,,
men,,
rijksdienst,,
",",,
dat,,
weer,,
zijn,,
grondslag,,
vindt,,
in,,
artikel,,
44,,
van,,
de,,
Grondwet,,
(,,
dat,,
de,,
instelling,,
van,,
ministeries,,
regelt,,
),,
.,,
Het,,
oordeel,,
was,,
dat,,
de,,
taak,,
internationaalrechtelijk,,
terug,,
te,,
voeren,,
was,,
op,,
de,,
taak,,
voor,,
de,,
NCTV,,
ook,,
terug,,
te,,
voeren,,
was,,
op,,
de,,
op,,
de,,
Nederlandse,,
staat,,
rustende,,
verplichting,,
om,,
het,,
recht,,
op,,
veiligheid,,
te,,
verwezenlijken,,
en,,
de,,
volkenrechtelijke,,
verplichting,,
om,,
terrorisme,,
te,,
bestrijden,,
(,,
o.a.,,
Handvest,,
Verenigde,,
Naties,,
en,,
Raad,,
van,,
Europa-verdragen,,
),,
.,,
Met,,
name,,
artikel,,
2,,
EVRM,,
brengt,,
diverse,,
positieve,,
verplichtingen,,
mee,,
voor,,
de,,
Staat,,
.,,
Op,,
grond,,
van,,
diverse,,
consultaties,,
is,,
het,,
standpunt,,
dat,,
er,,
voldoende,,
grondslag,,
was,,
voor,,
voornoemde,,
activiteiten,,
inmiddels,,
verlaten,,
en,,
is,,
de,,
internetmonitoring,,
zoals,,
die,,
plaatsvonden,,
onmiddellijk,,
gestaakt,,
.,,
Mijn,,B_PER_3
ambtsvoorganger,,
was,,
van,,
oordeel,,
dat,,
er,,
geen,,
twijfel,,
mag,,
bestaan,,
over,,
een,,
dergelijke,,
grondslag,,
en,,
heeft,,
daarom,,
het,,
traject,,
ingezet,,
om,,
te,,
komen,,
tot,,
een,,
wet,,
waarin,,
definitief,,
wordt,,
geregeld,,
wat,,
de,,
NCTV,,
wel,,
en,,
vooral,,
ook,,
niet,,
mag,,
.,,
Ik,,B_PER_3
deel,,
het,,
oordeel,,
van,,
mijn,,B_PER_3
voorganger,,
en,,
ben,,
daarom,,
ook,,
van,,
mening,,
dat,,
een,,
nieuwe,,
wet,,
noodzakelijk,,
is,,
.,,
Vraag,,
12,,
Op,,
welke,,
wijze,,
is,,
bij,,
het,,
monitoren,,
van,,
kopstukken,,
van,,
politieke,,
partijen,,
en,,
parlementariërs,,
zorg,,
gedragen,,
dat,,
aan,,
de,,
vereisten,,
van,,
artikel,,
8,,
van,,
het,,
Europees,,
Verdrag,,
voor,,
de,,
Rechten,,
van,,
de,,
Mens,,
(,,
EVRM,,
),,
voldaan,,
is,,
",",,
voor,,
het,,
monitoren,,
van,,
personen,,
in,,
de,,
context,,
van,,
de,,
nationale,,
veiligheid,,
?,,
Tweede,,
Kamer,,
",",,
vergaderjaar,,
2021–2022,,
",",,
Aanhangsel,,
3,,
Antwoord,,
12,,
Politici,,
zijn,,
",",,
los,,
van,,
de,,
bewaken-,,
en,,
beveilgentaak,,
",",,
niet,,
gemonitord,,
",",,
maar,,
komen,,
zoals,,
eerder,,
gesteld,,
wel,,
voor,,
in,,
het,,
kader,,
van,,
onderzoeken,,
naar,,
trends,,
en,,
fenomenen,,
op,,
het,,
gebied,,
van,,
de,,
nationale,,
veiligheid,,
.,,
Persoonsge-,,
gevens,,
worden,,
beschermd,,
als,,
een,,
onderdeel,,
van,,
de,,
persoonlijke,,
levenssfeer,,
in,,
de,,
zin,,
van,,
artikel,,
10,,
van,,
de,,
Grondwet,,
en,,
als,,
onderdeel,,
van,,
het,,
privéleven,,
in,,
de,,
zin,,
van,,
artikel,,
8,,
van,,
het,,
EVRM,,
en,,
artikel,,
17,,
van,,
het,,
Internationaal,,
verdrag,,
inzake,,
burgerlijke,,
en,,
politieke,,
rechten,,
(,,
IVBPR,,
),,
.,,
Een,,
inmenging,,
in,,
het,,
recht,,
op,,
privéleven,,
zoals,,
neergelegd,,
in,,
artikel,,
8,,
EVRM,,
is,,
te,,
rechtvaardigen,,
wanneer,,
die,,
inmenging,,
een,,
legitiem,,
doel,,
dient,,
",",,
bij,,
wet,,
is,,
voorzien,,
en,,
noodzakelijk,,
moet,,
is,,
in,,
een,,
democratische,,
samenleving,,
.,,
Hieruit,,
volgt,,
dat,,
de,,
maatregel,,
moet,,
bijdragen,,
aan,,
een,,
dringende,,
maatschappelijke,,
behoefte,,
(,,
pressing,,
social,,
need,,
),,
en,,
proportioneel,,
moet,,
zijn,,
.,,
De,,
staat,,
moet,,
de,,
publieke,,
belangen,,
afwegen,,
tegen,,
die,,
van,,
de,,
individu,,
en,,
daarin,,
een,,
eerlijke,,
balans,,
vinden,,
.,,
Zoals,,
blijkt,,
uit,,
het,,
antwoord,,
op,,
vraag,,
10,,
was,,
lange,,
tijd,,
de,,
heersende,,
opvatting,,
dat,,
er,,
voldoende,,
juridische,,
basis,,
bestond,,
–,,
op,,
basis,,
van,,
het,,
Organisatiebesluit,,
JenV,,
–,,
voor,,
de,,
verwerking,,
van,,
persoonsgegevens,,
door,,
de,,
NCTV,,
.,,
Daarmee,,
werd,,
verondersteld,,
te,,
hebben,,
voldaan,,
aan,,
het,,
vereiste,,
van,,
legimiteit,,
en,,
het,,
vereiste,,
van,,
voorzienbaarheid,,
.,,
Daarnaast,,
werden,,
de,,
werkzaamheden,,
van,,
de,,
NCTV,,
steeds,,
beschouwd,,
ter,,
uitoefening,,
van,,
een,,
taak,,
van,,
algemeen,,
belang,,
:,,
het,,
versterken,,
van,,
de,,
nationale,,
veiligheid,,
en,,
het,,
bevorderen,,
van,,
de,,
identificatie,,
en,,
de,,
analyse,,
van,,
dreigingen,,
en,,
risico’s,,
op,,
het,,
gebied,,
van,,
terrorisme,,
en,,
nationale,,
veiligheid,,
.,,
Waarmee,,
werd,,
voldaan,,
aan,,
het,,
vereiste,,
van,,
het,,
nastreven,,
van,,
een,,
legitiem,,
doel,,
.,,
Deze,,
werkzaamhe-,,
den,,
werden,,
bovendien,,
noodzakelijk,,
geacht,,
in,,
de,,
democratische,,
Nederlandse,,
samenleving,,
.,,
Voor,,
wat,,
betreft,,
politici,,
speelde,,
daarbij,,
tevens,,
een,,
rol,,
dat,,
wanneer,,
zij,,
zich,,
met,,
bepaalde,,
politieke,,
opvattingen,,
in,,
de,,
publiciteit,,
profileren,,
(,,
in,,
de,,
media,,
of,,
op,,
hun,,
eigen,,
social,,
media,,
),,
zij,,
hiermee,,
kennelijk,,
de,,
intentie,,
hadden,,
om,,
dit,,
openbaar,,
te,,
maken,,
.,,
Daarbij,,
werd,,
steeds,,
een,,
balans,,
gezocht,,
tussen,,
het,,
belang,,
van,,
een,,
effectieve,,
bescherming,,
van,,
de,,
persoon-,,
lijke,,
levenssfeer,,
van,,
burgers,,
(,,
incuslief,,
politici,,
),,
en,,
het,,
belang,,
bij,,
een,,
adequate,,
bescherming,,
van,,
de,,
nationale,,
veiligheid,,
voor,,
wat,,
betreft,,
de,,
EVRM-vereisten,,
.,,
Desondanks,,
hadden,,
",",,
zoals,,
eerder,,
aangegeven,,
",",,
meningen,,
en,,
normatieve,,
stellingnames,,
over,,
Kamerleden,,B_PER_6
achterwege,,
moeten,,
blijven,,
.,,
Vraag,,
13,,
Zijn,,
er,,
naast,,
het,,
volgen,,
van,,
online,,
activiteiten,,
nog,,
andere,,
manieren,,
geweest,,
waarop,,
de,,
NCTV,,
vertegenwoordigers,,
van,,
politieke,,
partijen,,
heeft,,
onderzocht,,
?,,
Antwoord,,
13,,
Zoals,,
reeds,,
genoemd,,
in,,
de,,
beantwoording,,
van,,
vraag,,
9,,
is,,
er,,
is,,
geen,,
andersoortige,,
persoonsgebonden,,
informatie,,
over,,
politici,,
verzameld,,
dan,,
zoals,,
opgenomen,,
in,,
de,,
Weekberichten,,
.,,
Voor,,
de,,
volledigheid,,
nogmaals,,
het,,
volgende,,
",",,
conform,,
het,,
stelsel,,
Bewaken,,
en,,
Beveiligen,,
treft,,
de,,
NCTV,,
op,,
basis,,
van,,
dreiging,,
en,,
risico,,
",",,
adequate,,
beveili-,,
gingsmaatregelen,,
van,,
o.a.,,
nationale,,
politici,,
(,,
bewindspersonen,,
",",,
Kamerleden,,B_PER_6
),,
.,,
In,,
dit,,
kader,,
ontvangt,,
de,,
NCTV,,
dreigingsinformatie,,
van,,
de,,
Politie,,
",",,
AIVD,,
en,,
MIVD,,
.,,
De,,
verwerking,,
van,,
persoonsgegevens,,
binnen,,
het,,
stelsel,,
Bewaken,,
en,,
Beveiligen,,
vindt,,
plaats,,
op,,
basis,,
van,,
de,,
Politiewet,,
.,,
Vraag,,
14,,
Met,,
wie,,
is,,
de,,
informatie,,
van,,
de,,
NCTV,,
gedeeld,,
?,,
Met,,
welke,,
afdelingen,,
van,,
de,,
politie,,
en,,
met,,
welke,,
gemeenten,,
?,,
Met,,
welke,,
andere,,
organisaties,,
en,,
personen,,
",",,
in,,
binnen-,,
en,,
buitenland,,
?,,
Betreft,,
dit,,
ook,,
ministeries,,
",",,
en/of,,
al,,
dan,,
niet,,
buitenlandse,,
inlichtingendiensten,,
?,,
Antwoord,,
14,,
De,,
Weekberichten,,
werden,,
verzonden,,
aan,,
ketenpartners,,
van,,
de,,
NCTV,,
binnen,,
de,,
nationale,,
en,,
lokale,,
overheid,,
.,,
Daartoe,,
behoren,,
diverse,,
afdelingen,,
van,,
de,,
Politie,,
",",,
de,,
I&V-diensten,,
",",,
ministeries,,
en,,
diverse,,
gemeenten,,
met,,
wie,,
de,,
NCTV,,
contacten,,
onderhoudt,,
.,,
De,,
Weekberichten,,
zijn,,
niet,,
op,,
basis,,
van,,
formele,,
afspraken,,
gedeeld,,
met,,
buitenlandse,,
inlichtingendiensten,,
",",,
maar,,
wel,,
met,,
enkele,,
individuele,,
medewer-,,
Tweede,,
Kamer,,
",",,
vergaderjaar,,
2021–2022,,
",",,
Aanhangsel,,
4,,
kers,,
van,,
veiligheidsorganisaties,,
.,,
2,,
Dit,,
was,,
op,,
basis,,
van,,
onderlinge,,
contacten,,
tussen,,
medewerkers,,
",",,
en,,
de,,
verzendlijst,,
van,,
de,,
Weekberichten,,
is,,
in,,
de,,
loop,,
der,,
jaren,,
op,,
die,,
manier,,
geleidelijk,,
gegroeid,,
.,,
Dit,,
is,,
met,,
name,,
zo,,
gegroeid,,
omdat,,
buitenlandse,,
partners,,
graag,,
meer,,
wilden,,
weten,,
over,,
de,,
jihadistische,,
dreiging,,
in,,
Nederland,,
.,,
De,,
achtergrond,,
hiervan,,
was,,
het,,
vergroten,,
van,,
de,,
internationale,,
kennispositie,,
op,,
de,,
ontwikkeling,,
van,,
het,,
Jihadisme,,
.,,
De,,
Weekberichten,,
zijn,,
overigens,,
altijd,,
in,,
het,,
Nederlands,,
geschreven,,
en,,
nooit,,
vertaald,,
.,,
Vraag,,
15,,
Welke,,
gevolgen,,
heeft,,
dit,,
gehad,,
?,,
Welke,,
acties,,
zijn,,
ondernomen,,
door,,
andere,,
partijen,,
op,,
basis,,
van,,
deze,,
informatie,,
?,,
Indien,,
dit,,
onbekend,,
is,,
",",,
bent,,
u,,B_PER_3
bereid,,
hier,,
onderzoek,,
naar,,
te,,
doen,,
?,,
Zo,,
ja,,
",",,
op,,
welke,,
wijze,,
en,,
met,,
welk,,
tijdspad,,
?,,
Zo,,
nee,,
",",,
waarom,,
niet,,
?,,
Antwoord,,
15,,
De,,
Weekberichten,,
zijn,,
gedurende,,
langere,,
tijd,,
naar,,
verschillende,,
organisaties,,
en,,
partners,,
verzonden,,
.,,
Het,,
is,,
niet,,
mogelijk,,
om,,
te,,
achterhalen,,
of,,
in,,
een,,
enkel,,
geval,,
actie,,
is,,
ondernomen,,
door,,
partijen,,
op,,
basis,,
van,,
deze,,
informatie,,
.,,
Eventuele,,
ondernomen,,
acties,,
zou,,
ik,,
ook,,
onwenselijk,,
vinden,,
.,,
Daarnaast,,
benadruk,,
ik,,
ook,,
dat,,
reeds,,
eerder,,
besloten,,
is,,
om,,
het,,
opstellen,,
en,,
verzenden,,
van,,
de,,
weekberichten,,
te,,
staken,,
.,,
Ook,,
het,,
wetsvoorstel,,
maakt,,
het,,
niet,,
mogelijk,,
om,,
dergelijke,,
weekberichten,,
opnieuw,,
op,,
te,,
stellen,,
",",,
waardoor,,
ook,,
eventuele,,
gevolgen,,
niet,,
langer,,
aan,,
de,,
orde,,
zijn,,
.,,
Vraag,,
16,,
Welke,,
stappen,,
hebben,,
u,,
en,,
uw,,
voorganger,,
gezet,,
en,,
maatregelen,,
genomen,,
om,,
te,,
voorkomen,,
dat,,
de,,
NCTV,,
intervenieert,,
in,,
het,,
politiek,,
landschap,,
door,,
analyses,,
uit,,
te,,
voeren,,
en,,
te,,
delen,,
waarbij,,
de,,
gegevens,,
van,,
democratisch,,
verkozen,,
volksvertegenwoordigers,,
zijn,,
meegenomen,,
?,,
